"","date","window_mean_time","window_start","window_end","station_observations_in_window","system_bikes_in","system_spaces_free","system_broken_bikes","system_capacity","segment","period","season","Mean.TemperatureC","MeanDew.PointC","Mean.Humidity","Mean.Sea.Level.PressurehPa","Mean.VisibilityKm","Mean.Wind.SpeedKm.h","Precipitationmm","CloudCover","fog","precip","tstorm","tornado","isWeekend","predict_day_spaces_free"
"1357",2016-01-19,2016-01-19 07:58:00,1453189680,1453190880,157,1005,1148,205,2358,1357,"early","winter",0,-10,48,1016,21,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.444092076312456
"1358",2016-01-19,2016-01-19 11:00:00,1453200600,1453201800,157,1047,1107,207,2361,1358,"morning","winter",0,-10,48,1016,21,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.444092076312456
"1359",2016-01-19,2016-01-19 13:58:00,1453211280,1453212480,158,1038,1131,207,2376,1359,"afternoon","winter",0,-10,48,1016,21,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.444092076312456
"1360",2016-01-19,2016-01-19 16:57:00,1453222020,1453223220,157,1001,1157,203,2361,1360,"evening","winter",0,-10,48,1016,21,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.444092076312456
"1361",2016-01-19,2016-01-19 19:59:00,1453232940,1453234140,158,1026,1136,214,2376,1361,"evening","winter",0,-10,48,1016,21,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.444092076312456
"1362",2016-01-19,2016-01-19 22:59:00,1453243740,1453244940,158,1059,1104,213,2376,1362,"night","winter",0,-10,48,1016,21,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.444092076312456
"1363",2016-01-20,2016-01-20 02:00:00,1453254600,1453255800,157,1060,1082,223,2365,1363,"late","winter",-1,-9,55,1017,16,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.456650283562026
"1364",2016-01-20,2016-01-20 05:00:00,1453265400,1453266600,158,1071,1087,223,2381,1364,"early","winter",-1,-9,55,1017,16,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.456650283562026
"1365",2016-01-20,2016-01-20 07:57:00,1453276020,1453277220,158,1019,1146,216,2381,1365,"early","winter",-1,-9,55,1017,16,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.456650283562026
"1366",2016-01-20,2016-01-20 13:58:00,1453297680,1453298880,159,1034,1143,214,2391,1366,"afternoon","winter",-1,-9,55,1017,16,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.456650283562026
"1367",2016-01-20,2016-01-20 16:59:00,1453308540,1453309740,159,1028,1164,199,2391,1367,"evening","winter",-1,-9,55,1017,16,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.456650283562026
"1368",2016-01-20,2016-01-20 19:58:00,1453319280,1453320480,158,1045,1135,196,2376,1368,"evening","winter",-1,-9,55,1017,16,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.456650283562026
"1369",2016-01-20,2016-01-20 22:59:00,1453330140,1453331340,158,1058,1113,205,2376,1369,"night","winter",-1,-9,55,1017,16,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.456650283562026
"1370",2016-01-21,2016-01-21 02:00:00,1453341000,1453342200,158,1077,1105,202,2384,1370,"late","winter",0,-7,61,1022,14,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.464176852337277
"1371",2016-01-21,2016-01-21 04:57:00,1453351620,1453352820,159,1077,1101,213,2391,1371,"early","winter",0,-7,61,1022,14,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.464176852337277
"1372",2016-01-21,2016-01-21 07:57:00,1453362420,1453363620,159,1002,1184,205,2391,1372,"early","winter",0,-7,61,1022,14,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.464176852337277
"1373",2016-01-21,2016-01-21 10:58:00,1453373280,1453374480,159,1034,1149,208,2391,1373,"morning","winter",0,-7,61,1022,14,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.464176852337277
"1374",2016-01-21,2016-01-21 13:57:00,1453384020,1453385220,159,1011,1157,223,2391,1374,"afternoon","winter",0,-7,61,1022,14,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.464176852337277
"1375",2016-01-21,2016-01-21 16:59:00,1453394940,1453396140,158,988,1180,208,2376,1375,"evening","winter",0,-7,61,1022,14,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.464176852337277
"1376",2016-01-21,2016-01-21 19:59:00,1453405740,1453406940,158,1024,1136,216,2376,1376,"evening","winter",0,-7,61,1022,14,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.464176852337277
"1377",2016-01-21,2016-01-21 22:59:00,1453416540,1453417740,159,1061,1115,215,2391,1377,"night","winter",0,-7,61,1022,14,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.464176852337277
"1378",2016-01-22,2016-01-22 01:59:00,1453427340,1453428540,159,1064,1108,219,2391,1378,"late","winter",0,-6,63,1031,8,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.466110881457893
"1379",2016-01-22,2016-01-22 04:57:00,1453438020,1453439220,159,1071,1107,213,2391,1379,"early","winter",0,-6,63,1031,8,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.466110881457893
"1380",2016-01-22,2016-01-22 07:58:00,1453448880,1453450080,159,1015,1167,209,2391,1380,"early","winter",0,-6,63,1031,8,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.466110881457893
"1381",2016-01-22,2016-01-22 10:57:00,1453459620,1453460820,159,1036,1145,210,2391,1381,"morning","winter",0,-6,63,1031,8,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.466110881457893
"1382",2016-01-22,2016-01-22 13:59:00,1453470540,1453471740,159,1022,1165,204,2391,1382,"afternoon","winter",0,-6,63,1031,8,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.466110881457893
"1383",2016-01-22,2016-01-22 17:00:00,1453481400,1453482600,159,1027,1160,204,2391,1383,"evening","winter",0,-6,63,1031,8,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.466110881457893
"1384",2016-01-22,2016-01-22 19:57:00,1453492020,1453493220,158,1055,1102,218,2375,1384,"evening","winter",0,-6,63,1031,8,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.466110881457893
"1385",2016-01-22,2016-01-22 22:57:00,1453502820,1453504020,159,1076,1103,212,2391,1385,"night","winter",0,-6,63,1031,8,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.466110881457893
"1386",2016-01-23,2016-01-23 01:58:00,1453513680,1453514880,159,1080,1094,217,2391,1386,"late","winter",2,-4,65,1032,5,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.471340632050337
"1387",2016-01-23,2016-01-23 04:59:00,1453524540,1453525740,159,1082,1086,223,2391,1387,"early","winter",2,-4,65,1032,5,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.471340632050337
"1388",2016-01-23,2016-01-23 07:59:00,1453535340,1453536540,159,1096,1078,217,2391,1388,"early","winter",2,-4,65,1032,5,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.471340632050337
"1389",2016-01-23,2016-01-23 10:57:00,1453546020,1453547220,159,1051,1128,212,2391,1389,"morning","winter",2,-4,65,1032,5,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.471340632050337
"1390",2016-01-23,2016-01-23 13:57:00,1453556820,1453558020,159,1049,1131,211,2391,1390,"afternoon","winter",2,-4,65,1032,5,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.471340632050337
"1391",2016-01-23,2016-01-23 16:58:00,1453567680,1453568880,158,1042,1122,212,2376,1391,"evening","winter",2,-4,65,1032,5,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.471340632050337
"1392",2016-01-23,2016-01-23 19:52:00,1453578120,1453579320,159,1046,1127,218,2391,1392,"evening","winter",2,-4,65,1032,5,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.471340632050337
"1393",2016-01-23,2016-01-23 22:52:00,1453588920,1453590120,158,1065,1097,216,2378,1393,"night","winter",2,-4,65,1032,5,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.471340632050337
"1394",2016-01-24,2016-01-24 01:59:00,1453600140,1453601340,159,1079,1101,211,2391,1394,"late","winter",4,-4,61,1034,6,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.478657653118378
"1395",2016-01-24,2016-01-24 04:58:00,1453610880,1453612080,159,1087,1089,215,2391,1395,"early","winter",4,-4,61,1034,6,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.478657653118378
"1396",2016-01-24,2016-01-24 07:52:00,1453621320,1453622520,159,1083,1100,208,2391,1396,"early","winter",4,-4,61,1034,6,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.478657653118378
"1397",2016-01-24,2016-01-24 11:00:00,1453632600,1453633800,159,1046,1137,208,2391,1397,"morning","winter",4,-4,61,1034,6,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.478657653118378
"1398",2016-01-24,2016-01-24 13:59:00,1453643340,1453644540,158,1040,1126,210,2376,1398,"afternoon","winter",4,-4,61,1034,6,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.478657653118378
"1399",2016-01-24,2016-01-24 16:57:00,1453654020,1453655220,158,1064,1106,206,2376,1399,"evening","winter",4,-4,61,1034,6,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.478657653118378
"1400",2016-01-24,2016-01-24 19:57:00,1453664820,1453666020,159,1079,1105,207,2391,1400,"evening","winter",4,-4,61,1034,6,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.478657653118378
"1401",2016-01-24,2016-01-24 22:57:00,1453675620,1453676820,159,1079,1101,211,2391,1401,"night","winter",4,-4,61,1034,6,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.478657653118378
"1402",2016-01-25,2016-01-25 01:58:00,1453686480,1453687680,159,1085,1092,214,2391,1402,"late","winter",5,-4,56,1031,7,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.488271492369228
"1403",2016-01-25,2016-01-25 04:58:00,1453697280,1453698480,159,1093,1088,210,2391,1403,"early","winter",5,-4,56,1031,7,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.488271492369228
"1404",2016-01-25,2016-01-25 07:59:00,1453708140,1453709340,159,1027,1151,213,2391,1404,"early","winter",5,-4,56,1031,7,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.488271492369228
"1405",2016-01-25,2016-01-25 10:55:00,1453718700,1453719900,158,1017,1138,219,2374,1405,"morning","winter",5,-4,56,1031,7,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.488271492369228
"1406",2016-01-25,2016-01-25 13:57:00,1453729620,1453730820,159,1037,1149,205,2391,1406,"afternoon","winter",5,-4,56,1031,7,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.488271492369228
"1407",2016-01-25,2016-01-25 16:58:00,1453740480,1453741680,159,1008,1172,211,2391,1407,"evening","winter",5,-4,56,1031,7,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.488271492369228
"1408",2016-01-25,2016-01-25 19:59:00,1453751340,1453752540,159,1058,1132,201,2391,1408,"evening","winter",5,-4,56,1031,7,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.488271492369228
"1409",2016-01-25,2016-01-25 22:59:00,1453762140,1453763340,158,1063,1115,206,2384,1409,"night","winter",5,-4,56,1031,7,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.488271492369228
"1410",2016-01-26,2016-01-26 01:57:00,1453772820,1453774020,159,1079,1105,207,2391,1410,"late","winter",7,1,66,1029,9,6,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,0.48621507415638
"1411",2016-01-26,2016-01-26 04:58:00,1453783680,1453784880,159,1085,1101,205,2391,1411,"early","winter",7,1,66,1029,9,6,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,0.48621507415638
"1412",2016-01-26,2016-01-26 07:58:00,1453794480,1453795680,159,1019,1161,211,2391,1412,"early","winter",7,1,66,1029,9,6,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,0.48621507415638
"1413",2016-01-26,2016-01-26 10:58:00,1453805280,1453806480,159,1037,1147,207,2391,1413,"morning","winter",7,1,66,1029,9,6,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,0.48621507415638
"1414",2016-01-26,2016-01-26 16:58:00,1453826880,1453828080,157,1005,1140,215,2360,1414,"evening","winter",7,1,66,1029,9,6,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,0.48621507415638
"1415",2016-01-26,2016-01-26 19:56:00,1453837560,1453838760,158,1053,1110,213,2376,1415,"evening","winter",7,1,66,1029,9,6,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,0.48621507415638
"1416",2016-01-26,2016-01-26 22:59:00,1453848540,1453849740,158,1068,1099,209,2376,1416,"night","winter",7,1,66,1029,9,6,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,0.48621507415638
"1417",2016-01-27,2016-01-27 01:59:00,1453859340,1453860540,158,1072,1097,207,2376,1417,"late","winter",7,3,73,1028,8,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.497224476729098
"1418",2016-01-27,2016-01-27 04:59:00,1453870140,1453871340,158,1081,1085,210,2376,1418,"early","winter",7,3,73,1028,8,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.497224476729098
"1419",2016-01-27,2016-01-27 07:57:00,1453880820,1453882020,159,1013,1160,218,2391,1419,"early","winter",7,3,73,1028,8,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.497224476729098
"1420",2016-01-27,2016-01-27 10:57:00,1453891620,1453892820,159,1037,1133,221,2391,1420,"morning","winter",7,3,73,1028,8,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.497224476729098
"1421",2016-01-27,2016-01-27 13:58:00,1453902480,1453903680,159,1006,1162,223,2391,1421,"afternoon","winter",7,3,73,1028,8,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.497224476729098
"1422",2016-01-27,2016-01-27 16:59:00,1453913340,1453914540,158,1019,1137,208,2364,1422,"evening","winter",7,3,73,1028,8,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.497224476729098
"1423",2016-01-27,2016-01-27 19:59:00,1453924140,1453925340,159,1048,1127,216,2391,1423,"evening","winter",7,3,73,1028,8,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.497224476729098
"1424",2016-01-27,2016-01-27 22:59:00,1453934940,1453936140,159,1065,1121,205,2391,1424,"night","winter",7,3,73,1028,8,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.497224476729098
"1425",2016-01-28,2016-01-28 01:59:00,1453945740,1453946940,159,1079,1105,207,2391,1425,"late","winter",9,5,75,1028,6,3,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.506029107927875
"1426",2016-01-28,2016-01-28 04:57:00,1453956420,1453957620,159,1074,1100,217,2391,1426,"early","winter",9,5,75,1028,6,3,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.506029107927875
"1427",2016-01-28,2016-01-28 07:57:00,1453967220,1453968420,159,1004,1177,210,2391,1427,"early","winter",9,5,75,1028,6,3,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.506029107927875
"1428",2016-01-28,2016-01-28 10:59:00,1453978140,1453979340,158,1041,1139,199,2379,1428,"morning","winter",9,5,75,1028,6,3,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.506029107927875
"1429",2016-01-28,2016-01-28 13:57:00,1453988820,1453990020,159,1045,1140,206,2391,1429,"afternoon","winter",9,5,75,1028,6,3,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.506029107927875
"1430",2016-01-28,2016-01-28 16:59:00,1453999740,1454000940,159,1008,1181,202,2391,1430,"evening","winter",9,5,75,1028,6,3,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.506029107927875
"1431",2016-01-28,2016-01-28 19:57:00,1454010420,1454011620,157,1019,1121,210,2350,1431,"evening","winter",9,5,75,1028,6,3,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.506029107927875
"1432",2016-01-28,2016-01-28 22:57:00,1454021220,1454022420,158,1051,1115,206,2372,1432,"night","winter",9,5,75,1028,6,3,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.506029107927875
"1433",2016-01-29,2016-01-29 01:57:00,1454032020,1454033220,159,1083,1105,203,2391,1433,"late","winter",8,3,70,1030,8,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.498502539152623
"1434",2016-01-29,2016-01-29 04:57:00,1454042820,1454044020,159,1082,1101,208,2391,1434,"early","winter",8,3,70,1030,8,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.498502539152623
"1435",2016-01-29,2016-01-29 10:57:00,1454064420,1454065620,159,1050,1125,216,2391,1435,"morning","winter",8,3,70,1030,8,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.498502539152623
"1436",2016-01-29,2016-01-29 13:59:00,1454075340,1454076540,159,1025,1148,218,2391,1436,"afternoon","winter",8,3,70,1030,8,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.498502539152623
"1437",2016-01-29,2016-01-29 16:58:00,1454086080,1454087280,157,990,1158,213,2361,1437,"evening","winter",8,3,70,1030,8,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.498502539152623
"1438",2016-01-29,2016-01-29 19:59:00,1454096940,1454098140,158,1058,1104,214,2376,1438,"evening","winter",8,3,70,1030,8,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.498502539152623
"1439",2016-01-29,2016-01-29 22:59:00,1454107740,1454108940,157,1070,1071,221,2362,1439,"night","winter",8,3,70,1030,8,5,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,0.498502539152623
"1440",2016-01-30,2016-01-30 01:57:00,1454118420,1454119620,158,1099,1070,207,2376,1440,"late","winter",7,3,79,1026,5,5,0,5,TRUE,FALSE,FALSE,FALSE,TRUE,0.49126914801227
"1441",2016-01-30,2016-01-30 04:57:00,1454129220,1454130420,157,1095,1056,208,2359,1441,"early","winter",7,3,79,1026,5,5,0,5,TRUE,FALSE,FALSE,FALSE,TRUE,0.49126914801227
"1442",2016-01-30,2016-01-30 07:58:00,1454140080,1454141280,159,1094,1076,221,2391,1442,"early","winter",7,3,79,1026,5,5,0,5,TRUE,FALSE,FALSE,FALSE,TRUE,0.49126914801227
"1443",2016-01-30,2016-01-30 10:57:00,1454150820,1454152020,158,1045,1113,218,2376,1443,"morning","winter",7,3,79,1026,5,5,0,5,TRUE,FALSE,FALSE,FALSE,TRUE,0.49126914801227
"1444",2016-01-30,2016-01-30 14:00:00,1454161800,1454163000,159,1062,1116,213,2391,1444,"afternoon","winter",7,3,79,1026,5,5,0,5,TRUE,FALSE,FALSE,FALSE,TRUE,0.49126914801227
"1445",2016-01-30,2016-01-30 17:00:00,1454172600,1454173800,159,1069,1109,213,2391,1445,"evening","winter",7,3,79,1026,5,5,0,5,TRUE,FALSE,FALSE,FALSE,TRUE,0.49126914801227
"1446",2016-01-30,2016-01-30 19:57:00,1454183220,1454184420,159,1087,1086,218,2391,1446,"evening","winter",7,3,79,1026,5,5,0,5,TRUE,FALSE,FALSE,FALSE,TRUE,0.49126914801227
"1447",2016-01-30,2016-01-30 22:57:00,1454194020,1454195220,159,1088,1080,223,2391,1447,"night","winter",7,3,79,1026,5,5,0,5,TRUE,FALSE,FALSE,FALSE,TRUE,0.49126914801227
"1448",2016-01-31,2016-01-31 01:58:00,1454204880,1454206080,159,1089,1081,221,2391,1448,"late","winter",7,4,86,1016,3,6,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,0.497964073353877
"1449",2016-01-31,2016-01-31 04:59:00,1454215740,1454216940,159,1095,1071,225,2391,1449,"early","winter",7,4,86,1016,3,6,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,0.497964073353877
"1450",2016-01-31,2016-01-31 07:59:00,1454226540,1454227740,159,1082,1099,210,2391,1450,"early","winter",7,4,86,1016,3,6,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,0.497964073353877
"1451",2016-01-31,2016-01-31 10:59:00,1454237340,1454238540,159,1061,1116,214,2391,1451,"morning","winter",7,4,86,1016,3,6,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,0.497964073353877
"1452",2016-01-31,2016-01-31 13:59:00,1454248140,1454249340,159,1080,1103,208,2391,1452,"afternoon","winter",7,4,86,1016,3,6,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,0.497964073353877
"1453",2016-01-31,2016-01-31 16:59:00,1454258940,1454260140,159,1077,1107,207,2391,1453,"evening","winter",7,4,86,1016,3,6,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,0.497964073353877
"1454",2016-01-31,2016-01-31 19:57:00,1454269620,1454270820,159,1093,1092,206,2391,1454,"evening","winter",7,4,86,1016,3,6,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,0.497964073353877
"1455",2016-01-31,2016-01-31 22:57:00,1454280420,1454281620,159,1105,1083,203,2391,1455,"night","winter",7,4,86,1016,3,6,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,0.497964073353877
"1456",2016-02-01,2016-02-01 01:57:00,1454291220,1454292420,159,1116,1071,204,2391,1456,"late","winter",7,4,83,1022,5,6,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,0.50153895396021
"1457",2016-02-01,2016-02-01 04:57:00,1454302020,1454303220,159,1115,1075,201,2391,1457,"early","winter",7,4,83,1022,5,6,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,0.50153895396021
"1458",2016-02-01,2016-02-01 07:59:00,1454312940,1454314140,157,1016,1139,219,2374,1458,"early","winter",7,4,83,1022,5,6,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,0.50153895396021
"1459",2016-02-01,2016-02-01 10:59:00,1454323740,1454324940,158,1070,1085,221,2376,1459,"morning","winter",7,4,83,1022,5,6,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,0.50153895396021
"1460",2016-02-01,2016-02-01 13:57:00,1454334420,1454335620,157,1047,1100,214,2361,1460,"afternoon","winter",7,4,83,1022,5,6,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,0.50153895396021
"1461",2016-02-01,2016-02-01 16:58:00,1454345280,1454346480,158,1040,1125,211,2376,1461,"evening","winter",7,4,83,1022,5,6,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,0.50153895396021
"1462",2016-02-01,2016-02-01 19:57:00,1454356020,1454357220,158,1052,1095,229,2376,1462,"evening","winter",7,4,83,1022,5,6,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,0.50153895396021
"1463",2016-02-01,2016-02-01 22:59:00,1454366940,1454368140,158,1089,1060,227,2376,1463,"night","winter",7,4,83,1022,5,6,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,0.50153895396021
"1464",2016-02-02,2016-02-02 01:59:00,1454377740,1454378940,158,1096,1061,219,2376,1464,"late","winter",7,6,94,1025,2,5,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,0.498265667869953
"1465",2016-02-02,2016-02-02 04:59:00,1454388540,1454389740,158,1104,1050,222,2376,1465,"early","winter",7,6,94,1025,2,5,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,0.498265667869953
"1466",2016-02-02,2016-02-02 07:58:00,1454399280,1454400480,157,1024,1115,222,2361,1466,"early","winter",7,6,94,1025,2,5,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,0.498265667869953
"1467",2016-02-02,2016-02-02 10:57:00,1454410020,1454411220,156,1088,1047,219,2354,1467,"morning","winter",7,6,94,1025,2,5,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,0.498265667869953
"1468",2016-02-02,2016-02-02 13:58:00,1454420880,1454422080,158,1090,1078,208,2376,1468,"afternoon","winter",7,6,94,1025,2,5,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,0.498265667869953
"1469",2016-02-02,2016-02-02 16:57:00,1454431620,1454432820,158,1039,1116,221,2376,1469,"evening","winter",7,6,94,1025,2,5,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,0.498265667869953
"1470",2016-02-02,2016-02-02 19:59:00,1454442540,1454443740,155,1058,1049,218,2325,1470,"evening","winter",7,6,94,1025,2,5,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,0.498265667869953
"1471",2016-02-02,2016-02-02 22:59:00,1454453340,1454454540,157,1079,1057,212,2348,1471,"night","winter",7,6,94,1025,2,5,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,0.498265667869953
"1472",2016-02-03,2016-02-03 01:59:00,1454464140,1454465340,157,1078,1056,214,2348,1472,"late","winter",11,1,63,1016,5,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.510370908734446
"1473",2016-02-03,2016-02-03 04:59:00,1454474940,1454476140,157,1090,1048,210,2348,1473,"early","winter",11,1,63,1016,5,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.510370908734446
"1474",2016-02-03,2016-02-03 07:58:00,1454485680,1454486880,158,1040,1120,216,2376,1474,"early","winter",11,1,63,1016,5,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.510370908734446
"1475",2016-02-03,2016-02-03 10:57:00,1454496420,1454497620,158,1063,1087,226,2376,1475,"morning","winter",11,1,63,1016,5,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.510370908734446
"1476",2016-02-03,2016-02-03 13:58:00,1454507280,1454508480,158,1053,1105,218,2376,1476,"afternoon","winter",11,1,63,1016,5,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.510370908734446
"1477",2016-02-03,2016-02-03 16:59:00,1454518140,1454519340,159,1038,1152,201,2391,1477,"evening","winter",11,1,63,1016,5,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.510370908734446
"1478",2016-02-03,2016-02-03 19:58:00,1454528880,1454530080,159,1069,1113,209,2391,1478,"evening","winter",11,1,63,1016,5,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.510370908734446
"1479",2016-02-03,2016-02-03 22:58:00,1454539680,1454540880,159,1091,1093,207,2391,1479,"night","winter",11,1,63,1016,5,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.510370908734446
"1480",2016-02-04,2016-02-04 01:57:00,1454550420,1454551620,159,1100,1083,208,2391,1480,"late","winter",6,-10,30,1023,29,8,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.480325828179555
"1481",2016-02-04,2016-02-04 04:58:00,1454561280,1454562480,158,1103,1080,200,2383,1481,"early","winter",6,-10,30,1023,29,8,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.480325828179555
"1482",2016-02-04,2016-02-04 07:59:00,1454572140,1454573340,159,1033,1150,208,2391,1482,"early","winter",6,-10,30,1023,29,8,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.480325828179555
"1483",2016-02-04,2016-02-04 10:58:00,1454582880,1454584080,157,1054,1084,223,2361,1483,"morning","winter",6,-10,30,1023,29,8,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.480325828179555
"1484",2016-02-04,2016-02-04 13:58:00,1454593680,1454594880,159,1039,1138,214,2391,1484,"afternoon","winter",6,-10,30,1023,29,8,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.480325828179555
